time_ms,target_rpm,measured_rpm,error,pwm
4800,180.00,132.14,47.85,287.14
4820,180.00,125.00,54.99,329.99
4840,180.00,128.57,51.42,308.57
4860,180.00,128.57,51.42,308.57
4880,180.00,125.00,54.99,329.99
4900,180.00,132.14,47.85,287.14
4920,180.00,125.00,54.99,329.99
4940,180.00,128.57,51.42,308.57
4960,180.00,128.57,51.42,308.57
4980,180.00,128.57,51.42,308.57
5000,180.00,128.57,51.42,308.57
5020,180.00,125.00,54.99,329.99
5040,180.00,132.14,47.85,287.14
5060,180.00,128.57,51.42,308.57
5080,180.00,125.00,54.99,329.99
5100,180.00,125.00,54.99,329.99
5120,180.00,132.14,47.85,287.14
5140,180.00,132.14,47.85,287.14
5160,180.00,121.42,58.57,351.42
5180,180.00,128.57,51.42,308.57
5200,180.00,132.14,47.85,287.14
5220,180.00,128.57,51.42,308.57
5240,180.00,125.00,54.99,329.99
5260,180.00,128.57,51.42,308.57
5280,180.00,128.57,51.42,308.57
5300,180.00,128.57,51.42,308.57
5320,180.00,125.00,54.99,329.99
5340,180.00,132.14,47.85,287.14
5360,180.00,128.57,51.42,308.57
5380,180.00,125.00,54.99,329.99
5400,180.00,125.00,54.99,329.99
5420,180.00,132.14,47.85,287.14
5440,180.00,132.14,47.85,287.14
5460,180.00,121.42,58.57,351.42
5480,180.00,128.57,51.42,308.57
5500,180.00,132.14,47.85,287.14
5520,180.00,128.57,51.42,308.57
5540,180.00,125.00,54.99,329.99
5560,180.00,125.00,54.99,329.99
5580,180.00,132.14,47.85,287.14
5600,180.00,128.57,51.42,308.57
5620,180.00,128.57,51.42,308.57
5640,180.00,125.00,54.99,329.99
5660,180.00,128.57,51.42,308.57
5680,180.00,128.57,51.42,308.57
5700,180.00,128.57,51.42,308.57
5720,180.00,128.57,51.42,308.57
5740,180.00,125.00,54.99,329.99
5760,180.00,128.57,51.42,308.57
5780,180.00,132.14,47.85,287.14
5800,180.00,125.00,54.99,329.99
5820,180.00,125.00,54.99,329.99
5840,180.00,132.14,47.85,287.14
5860,180.00,128.57,51.42,308.57
5880,180.00,125.00,54.99,329.99
5900,180.00,128.57,51.42,308.57
5920,180.00,132.14,47.85,287.14
5940,180.00,125.00,54.99,329.99
5960,180.00,125.00,54.99,329.99
